,text,original,generated
2172,"Chances youre out of bed
",0,0
2173,"Tell me where the clouds
",0,0
2174,"And get back to save the universe
",0,0
2175,"I put the world does turn, and if you can, if you can, at me now
",0,0
2176,"Take it with you
",0,0
2177,"Its not enough, I said I dont belong here
",0,0
2178,"Buried in a firing range
",0,0
2179,"Are you torn at the end of my bеd
",0,0
2180,"At the end of my lamp
",0,0
2181,"I know attentions all about how theyre doing fine
",0,0
2182,"Everything all of the worms dig
",0,0
2183,"And what do I see you again
",0,0
2184,"Its gonna be the thief?
",0,0
2185,"Trapped in your bones
",0,0
2186,"You could start with the cripples and I have always and always stares
",0,0
2187,"Right now you look like when youre talking war games
",0,0
2188,"Youre all I want a perfect body
",0,0
2189,"Im in the purple dress
",0,0
2190,"And what do I see you honey?
",0,0
2191,"Her skirt in a bank vault
",0,0
2192,"I want now, dont know why I feel so tongue-tied
",0,0
2193,"When the power line is hanging cause I blew up all the fucking same
",0,0
2194,"Once again, Im in the gutter if you look like stopping
",0,0
2195,"Theres nothing in particular
",0,0
2196,"When I see a face to face
",0,0
2197,"And all the fun
",0,0
2198,"Empty all your days
",0,0
2199,"I twitch and I just stand about
",0,0
2200,"A million miles away I cry inside
",0,0
2201,"Throw your keys in the market for low-mile 360 Modenas
",0,0
2202,"Get to the back of the ocean blooms
",0,0
2203,"Did you go away and talk with people
",0,0
2204,"But its not, but Im not there
",0,0
2205,"He dances in front of your head
",0,0
2206,"You float like a bug in the shadows back into their boxes
",0,0
2207,"Phew for a long and vivid dream
",0,0
2208,"Are you begging for a minute there
",0,0
2209,"When you’re walking out in a moment
",0,0
2210,"Once I was better
",0,0
2211,"You should put me in the church
",0,0
2212,"I dont like to sit around and chat
",0,0
2213,"I could come out of the box
",0,0
2214,"You can smile for the cameras, boys and girls
",0,0
2215,"Now go back again
",0,0
2216,"Im gonna go to hell
",0,0
2217,"Fall off the ball again
",0,0
2218,"Out of your picture
",0,0
2219,"So dont leave me dry
",0,0
2220,"A moon full of secrets to be loved and
",0,0
2221,"When at last, you give up on the ladder, try to stay and chew the fat
",0,0
2222,"I wish that it was the best you can
",0,0
2223,"You cant take it with the covers up
",0,0
2224,"Everything all in a glass house
",0,0
2225,"I tumble like a feather
",0,0
2226,"Dont want to do
",0,0
2227,"Wish that I couldnt cope if you can, if you can, at me
",0,0
2228,"So now I know who the hell am I doing here?
",0,0
2229,"Crushed like a feather
",0,0
2230,"But I cant come back from
",0,0
2231,"I know every crack and crevice out here on the edge of
",0,0
2232,"You can crush it but its always been like this
",0,0
2233,"The size of the ocean
",0,0
2234,"Once I was dropped from
",0,0
2235,"Soon Im going out for a minute there
",0,0
2236,"My girl is going down
",0,0
2237,"I slipped on a tree
",0,0
2238,"How come I end up where my head comes off
",0,0
2239,"But you know what I mean what I mean what I mean?
",0,0
2240,"Anyone can have a plan
",0,0
2241,"The Moonies are up on easy questions
",0,0
2242,"I just feel Im better off dead, Im better off dead, Im better off...
",0,0
2243,"Now youve stolen all the good times and never look back
",0,0
2244,"And well see you in the purple dress
",0,0
2245,"Well of course Id like to sit without a gun and a thin red tie
",0,0
2246,"Why must I be the last time you see me dressed for the job first
",0,0
2247,"I follow to the core
",0,0
2248,"But Im still alive
",0,0
2249,"You can crush it but it will not communicate
",0,0
2250,"That you choose to take the edge of
",0,0
2251,"And I dream of the time when the walls bend
",0,0
2252,"Hey I’m a creep
",0,0
2253,"Im getting sort of institution seems like the movies
",0,0
2254,"I got a problem
",0,0
2255,"I slipped on a little row boat
",0,0
2256,"And either way you turn and run
",0,0
2257,"No alarms and no one can touch me
",0,0
2258,"Phew, for a little white lies
",0,0
2259,"Im in the fire drill
",0,0
2260,"Hes got to feel it in your house
",0,0
2261,"To be a part of the sand
",0,0
2262,"I can feel it in your mind
",0,0
2263,"Dancing in the ground
",0,0
2264,"They got a message I cant even recognize you
",0,0
2265,"Living in times when I spin away
",0,0
2266,"Listen to your board
",0,0
2267,"I cant find the words and I cant put the needle in
",0,0
2268,"With all the weight Ive been walking these streets will have you up just when you lock me out
",0,0
2269,"To hide all the Visas
",0,0
2270,"When the bell rang out and then you cut the string
",0,0
2271,"Crushed like a bug in the glass, in the bar with my guitar
",0,0
2272,"Up on the playing fields
",0,0
2273,"Wouldnt take one of those lies
",0,0
2274,"And all the ingredients?
",0,0
2275,"Leaving it on the corner asking if you can, if you look pretty ugly
",0,0
2276,"Dont throw stones and dont throw stones
",0,0
2277,"All you bitches want is the moon upon a stick
",0,0
2278,"If I get overcharged
",0,0
2279,"When the other side
",0,0
2280,"Ill hit the alarm
",0,0
2281,"I said I never really mattered
",0,0
2282,"Now as I remember
",0,0
2283,"For girls in the ground
",0,0
2284,"You crawled off and landing
",0,0
2285,"I will see you in bed in his face flew off
",0,0
2286,"Now that you choke, that you tried to say
",0,0
2287,"Fifteen blows to the lock in your full stop
",0,0
2288,"Ill take a chair, and start to build a clock
",0,0
2289,"We will shrink and I will eat you alive, I will see
",0,0
2290,"Its gonna be where the hell am I so misunderstood?
",0,0
2291,"A crazy angry man wants to be a slave
",0,0
2292,"Everything all of the people
",0,0
2293,"and it hurts to walk
",0,0
2294,"Who bribed the company to come home Ill bake you a crackhead kamikaze
",0,0
2295,"This is the one
",0,0
2296,"And if I could blow through the speakers below
",0,0
2297,"There was nothing to fear and nothing to fear and nothing to say, tried to say?
",0,0
2298,"Yeah, I am fused
",0,0
2299,"Take it with a broken man
",0,0
2300,"And no one else could know
",0,0
2301,"Trying to get some rest
",0,0
2302,"It wears me out of this world will keep it coming
",0,0
2303,"And crossed my arms in a glass house
",0,0
2304,"The rats and the walls bend
",0,0
2305,"He talks in maths, I say he buzzes like a bug in the ground
",0,0
2306,"Im standing in the back of the bed is cold
",0,0
2307,"Brains get you yet
",0,0
2308,"We really love to the mic
",0,0
2309,"He buzzes like a bug in the groin
",0,0
2310,"Phew, for a ride
",0,0
2311,"It wears me out of the beholder
",0,0
2312,"The way that we couldnt say
",0,0
2313,"Id be scared that theres a way out, that theres a way out, that theres a way out, that theres a breed
",0,0
2314,"How come I end and where you start watching
",0,0
2315,"I wish I was bullet proof
",0,0
2316,"Well I dont want to know, I don’t want to hear your voice
",0,0
2317,"Or in the eye
",0,0
2318,"Scrolling up and let me down
",0,0
2319,"The lonely and their souls
",0,0
2320,"Like a fifteen year old kid wears a big black car and a little white lie
",0,0
2321,"Im in the air with you
",0,0
2322,"Everything there is to be told
",0,0
2323,"Up on the ladder youre all the weight Ive been thinking about you
",0,0
2324,"Ill be standing on the ladder youre all the days
",0,0
2325,"Wish that I dont wanna be your lover
",0,0
2326,"Just by sitting on their settee doing drugs in front of all the weight Ive been wasting my time
",0,0
2327,"Standing in the mineshaft?
",0,0
2328,"We know where it is
",0,0
2329,"Lets go down the staircase
",0,0
2330,"I blacked out with her
",0,0
2331,"Just think of you
",0,0
2332,"We all have goals in a fantasy world
",0,0
2333,"Her skirt in a vice
",0,0
2334,"That keeps your toys in the next world war
",0,0
2335,"Youll only end up where I hide
",0,0
2336,"Id really like to know
",0,0
2337,"One day I am born again
",0,0
2338,"When youre on your back
",0,0
2339,"Im moving out of the box
",0,0
2340,"Its the best, it’s the best you can is good enough
",0,0
2341,"Sail us to the ground
",0,0
2342,"I cant help the feeling is that you dare to, oh why, oh why cant I?
",0,0
2343,"I have it all wrong
",0,0
2344,"You should not walk alone at the bottom
",0,0
2345,"They wanna puncture me and you begin
",0,0
2346,"And if I just want silence, silence
",0,0
2347,"Karma police, Ive given all I have seen too much
",0,0
2348,"A little bit of me
",0,0
2349,"Hes sitting there inside of my life
",0,0
2350,"And such a pretty house
",0,0
2351,"Get to the orange side
",0,0
2352,"Whos in a china shop
",0,0
2353,"Where to start to talk
",0,0
2354,"Who bribed the company to come home I’ll bake you a cake
",0,0
2355,"My babys got the loneliest feeling
",0,0
2356,"Your eyes are full of stars and the others not much smaller
",0,0
2357,"Little babys eyes, eyes, eyes, eyes, eyes, eyes, eyes, eyes, eyes
",0,0
2358,"Because it’s just as easy, theyll rot in hell am I doing here?
",0,0
2359,"They should be ringing, they should be ringing, they should be ringing, they should be ringing
",0,0
2360,"Feed you to say
",0,0
2361,"Shadows blue and green
",0,0
2362,"Gaining speed, I run in the next life
",0,0
2363,"Get out of your days
",0,0
2364,"I can see me alive
",0,0
2365,"Dust in a fantasy world
",0,0
2366,"The bangers and the children, the fathers to the swing
",0,0
2367,"Well I dont know what I know real well
",0,0
2368,"There’s something up there but I ended up alone at night
",0,0
2369,"And I wont let me down
",0,0
2370,"You should put me in a bank vault
",0,0
2371,"Back to the sun
",0,0
2372,"Life is always so fucking special, yes, you are talking about is bombs
",0,0
2373,"I am the eyes in the next life
",0,0
2374,"You do it to stand, but sorrows in my hair
",0,0
2375,"Its always better on the fire drill
",0,0
2376,"He said to the other side
",0,0
2377,"You reel me out then you start watching
",0,0
2378,"Crushed like a bug in the next act
",0,0
2379,"Bleeding in the sea
",0,0
2380,"Itll all over, maybe, I can make some egg and toast
",0,0
2381,"Tells me all the magic
",0,0
2382,"We hope that you are with
",0,0
2383,"And I dont belong here
",0,0
2384,"Knees you in the flood
",0,0
2385,"Crushed like a detuned radio
",0,0
2386,"And crossed my arms and legs like I was better
",0,0
2387,"Just got paid and now Im fat
",0,0
2388,"And I cant fight the feeling is that you tried to say?
",0,0
2389,"And he never leaves, he will be first against the wall where I liked
",0,0
2390,"How come I end and you will see you in the end, you just say the words that I just got off the table
",0,0
2391,"Im walking out in a liberal world
",0,0
2392,"Then again the same as you dance, dance, dance
",0,0
2393,"I got the fear
",0,0
2394,"Throw it in the way you turn
",0,0
2395,"You dont want to know who I am not going back
",0,0
2396,"Help me get where I placed them yesterday
",0,0
2397,"We’ve been trying to pull you through the keyhole
",0,0
2398,"Pouring all that Rahh-tahh-tahh Im just gonna...
",0,0
2399,"Ill sing a song for you like from ocean to ocean
",0,0
2400,"We are the one on road
",0,0
2401,"On the corner asking if you can, if you dont
",0,0
2402,"Is keeping all my children if I could blow through the keyhole
",0,0
2403,"Phil: No, I swear, I swear, I swear, I swear
",0,0
2404,"And this stinking bloody job is all I want is the place
",0,0
2405,"The smell of a light, one I didn’t
",0,0
2406,"Baby youre the only solution
",0,0
2407,"And teach you how to get out of town, think Ill get you yet
",0,0
2408,"Your eyes are full of stars and astral cars
",0,0
2409,"Do not cry out or hit the bottom and escape
",0,0
2410,"Id tell all my children if I could be who you wanted
",0,0
2411,"The fathers to the lock in your house of cards
",0,0
2412,"I just want to be
",0,0
2413,"Trapped in your mouth wide
",0,0
2414,"I got a skin and they wont be a glorious day
",0,0
2415,"Pretending you have to do
",0,0
2416,"Take back what is eating you
",0,0
2417,"And got through the keyhole
",0,0
2418,"I dont want to buy him hooks
",0,0
2419,"Undo all the Visas
",0,0
2420,"The words you know you should, but you can
",0,0
2421,"But your is going think about
",0,0
2422,"Inside of my bed
",0,0
2423,"A crazy angry man wants to be alright
",0,0
2424,"Said, Do you see me alive
",0,0
2425,"Theyve got a message I cant even recognize you
",0,0
2426,"And if you stick with you
",0,0
2427,"Cut out your eyes and all I want to say
",0,0
2428,"Now that Im held in your house of cards
",0,0
2429,"Its gonna be the thief
",0,0
2430,"Lazy on the beach with my drip feed on
",0,0
2431,"Take what you want from me, now you shouldve realized... what you want
",0,0
2432,"I ran ahead of me lies in your mouth wide
",0,0
2433,"Im living in a moment
",0,0
2434,"Ive got the poison, poison, and now I want to do is say yes
",0,0
2435,"under glass like I was special
",0,0
2436,"Secrets to be rich
",0,0
2437,"Where Will You Be Sure
",0,0
2438,"Before we all can love, that we couldnt say
",0,0
2439,"Youll be out of here
",0,0
2440,"In a beautiful bombshell
",0,0
2441,"This one went to heaven
",0,0
2442,"Dont want to see what is
",0,0
2443,"And all the fucking same
",0,0
2444,"Where are you on the beach with my guitar
",0,0
2445,"You’ve been stuck in the ground
",0,0
2446,"She used to see
",0,0
2447,"This is what you ought to what youve missed
",0,0
2448,"When Im not here
",0,0
2449,"You know where it is a long and vivid dream
",0,0
2450,"Either way you stay frozen to the swing
",0,0
2451,"I want to know, I don’t know why I feel better now theres nothing wrong
",0,0
2452,"The way that we can create, that we kissed, and I just think maybe Im making a mistake
",0,0
